,APR,DOM,EVA,MEJ,MET,PRA,REC,RET,ASE,GÉNERO ALUMNO,PROM ACUMULADO EN PROFESIONAL,Género del profesor,Tipo Comentario,Comentarios,AVG,Lemm
622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,86.357,1.0,1,"buenas clases, las presentaciones de powerpoint con la información necesaria y ",1.0,"['buen', 'clase', 'presentación', 'powerpoint', 'información', 'necesario']"
623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,95.384,1.0,2,Es muy bueno y se le entiende muy bien. Lo único sería que la clase la diera a otra hora ya que es difícil tener el 100% de la atención a esa hora.,1.0,"['buen', 'entender', 'bien', 'único', 'clase', 'dar', 'hora', 'difícil', 'tener', '100', 'atención', 'hora']"
624,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,83.586,1.0,1,Es un profe que trata de hacer su clase lo más entendible posible para todos los alumnos ,1.0,"['profe', 'tratar', 'hacer', 'clase', 'entendible', 'posible', 'alumno']"
625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,76.888,1.0,1,"Sus estilo es justo el que necesitan los profesores del TEC. Clase super entretenida, aprendes todo sin sufrir. ",1.0,"['estilo', 'justo', 'necesitar', 'profesor', 'tec', 'clase', 'super', 'entretenido', 'aprender', 'sufrir']"
626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,85.7,1.0,1,Pleno conocimiento de la materia y amplia disposición de enseñar ,1.0,"['pleno', 'conocimiento', 'materia', 'amplio', 'disposición', 'enseñar']"
627,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,84.68,1.0,1,Siempre dedicado a explicar cada tema hasta que nos quede claro con ejemplos ,1.0,"['siempre', 'dedicado', 'explicar', 'cada', 'tema', 'quedar', 'claro', 'ejemplo']"
628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,96.156,1.0,1,"Excelente forma de explicar los temas, paciente a las dudas y buena dinámica de proyectos. ",1.0,"['excelente', 'forma', 'explicar', 'tema', 'paciente', 'duda', 'buen', 'dinámico', 'proyecto']"
629,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,85.411,1.0,2,"Sin comentarios Porque hay cosas que da por hecho que ya las sabemos, y eso perjudica.",1.0,"['comentario', 'cosa', 'dar', 'hecho', 'saber', 'perjudicar']"
630,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,86.945,1.0,2,Es un buen maestro pero debería involucrarse un poco más con algunos equipos en cuanto a sus proyectos. No se involucra tanto con proyectos diferentes.,1.0,"['buen', 'maestro', 'deber', 'involucrar', 'él', 'equipo', 'cuanto', 'proyecto', 'no', 'involucrir', 'proyecto', 'diferente']"
631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,88.562,1.0,1,Se preocupa por que aprendas y tu desarrollo en la materia ,0.0,"['preocupar', 'aprender', 'desarrollo', 'materia']"
632,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,84.766,1.0,1,Muy atento ,1.0,['atento']
633,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,85.086,1.0,1,Explica muy bien y maneja bien al grupo. Le gusta hacer bromas y eso nos mantuvo atentos cuando explicaba teoría. ,1.0,"['explicar', 'bien', 'manejar', 'bien', 'grupo', 'gustar', 'hacer', 'broma', 'mantener', 'atento', 'explicar', 'teoría']"
634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.666,1.0,0, el profesor da los temas poco profundos y no se entienden muy bien por la falta de ejercicios.,0.0,"['profesor', 'dar', 'tema', 'profundo', 'no', 'entender', 'bien', 'falta', 'ejercicio']"
635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86.444,1.0,2,"Buen profesor, tiene mucho conocimiento y está dispuesto a resolver dudas No tengo malos comentarios",0.0,"['buen', 'profesor', 'conocimiento', 'dispuesto', 'resolver', 'duda', 'no', 'malo', 'comentario']"
636,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,80.657,1.0,1,"Muy agradable, explica los temas con mucha facilidad y refuerza lo teórico con ejemplos y anécdotas que hacen interesante la clase sin gastar tiempo y relacionandolo con el tema ",1.0,"['agradable', 'explicar', 'tema', 'mucho', 'facilidad', 'reforzar', 'teórico', 'ejemplo', 'anécdota', 'hacer', 'interesante', 'clase', 'gastar', 'tiempo', 'relacionar', 'él', 'tema']"
637,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,92.277,1.0,1,muy dinámico y eficiente ,1.0,"['dinámico', 'eficiente']"
638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,90.745,1.0,1,Buen profe ,1.0,"['buen', 'profe']"
639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.86,1.0,1,Se ve que le sabe bastante a las finanzas ,0.0,"['ver', 'saber', 'bastante', 'finanzas']"
640,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,91.96,1.0,2,El profe sabe mucho del tema En ocasiones no explica muy bien los temas y no se comprende al 100% para qué nos sirven,0.0,"['profe', 'saber', 'tema', 'ocasión', 'no', 'explicar', 'bien', 'tema', 'no', 'comprender', '100', 'servir']"
641,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,91.428,1.0,1,Es agradable y siempre resuelve dudas ,0.0,"['agradable', 'siempre', 'resolver', 'duda']"
642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,85.576,1.0,1,excelente ,1.0,['excelente']
643,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,94.615,1.0,2,Su clase se digiere bien y la carga de trabajo no es pesada. Aprendes. A veces es necesario que apliquemos la teoría más a casos reales/tangibles.,0.0,"['clase', 'digerir', 'bien', 'carga', 'trabajo', 'no', 'pesado', 'aprender', 'vez', 'necesario', 'apliquar', 'teoría', 'caso', 'realestangible']"
644,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,92.461,0.0,1,Sabe mucho del tema ,1.0,"['saber', 'tema']"
645,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,89.333,0.0,1,Sabe mucho y es una muy buena fuente de inspiración ,1.0,"['saber', 'buen', 'fuente', 'inspiración']"
646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,87.461,0.0,1,Muy buena profesora ,1.0,"['buen', 'profesora']"
647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,87.769,0.0,1,"Realmente imparte muy bien su clase, me llevo muchas cosas que me enseño, creo que profundiza en los temas y nos hace tener un criterio propio ",1.0,"['realmente', 'impartir', 'bien', 'clase', 'llevar', 'mucho', 'cosa', 'enseñar', 'creer', 'profundizar', 'tema', 'hacer', 'tener', 'criterio', 'propio']"
648,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,90.615,0.0,2,"Excelente profesora, clases muy entretenidas Excelente en todo",1.0,"['excelente', 'profesora', 'clase', 'entretenido', 'excelente']"
649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,90.692,0.0,1,"Me gusta mucho su clase pues se pueden explorar temas que en otras materias o espacios no, y es el conocimiento que personalmente considero valioso, muchas gracias maestra, es un modelo a seguir verdaderamente inspirador, la amo, me encanta su clase <3 ",1.0,"['gustar', 'clase', 'pues', 'poder', 'explorar', 'tema', 'materia', 'espacio', 'no', 'conocimiento', 'personalmente', 'considerar', 'valioso', 'mucho', 'gracias', 'maestro', 'modelo', 'seguir', 'verdaderamente', 'inspirador', 'amar', 'encantar', 'clase', '3']"
650,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,95.75,0.0,1,Deja proyectos bastante interesantes y humanos. ,1.0,"['dejar', 'proyecto', 'bastante', 'interesante', 'humano']"
651,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,89.1,0.0,1,"Es una maestra muy apasionada con lo que hace, siempre actualizada y que hace actividades poco convencionales que en la práctica nos ayudan a comprender los objetivos de la antropología. ",1.0,"['maestro', 'apasionado', 'hacer', 'siempre', 'actualizado', 'hacer', 'actividad', 'convencional', 'práctico', 'ayudar', 'comprender', 'objetivo', 'antropología']"
652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,97.1,0.0,1,Domina el tema. ,1.0,"['dominar', 'tema']"
653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,87.727,0.0,1,Es una profesora muy bien preparada y empatiza con sus alumnos ,1.0,"['profesora', 'bien', 'preparado', 'empatizar', 'alumno']"
654,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,91.615,0.0,0, creo que es muy buena maestra pero la dinamica de su clase no empata conmigo,1.0,"['creer', 'buen', 'maestro', 'dinamico', 'clase', 'no', 'empatar', 'yo']"
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90.153,0.0,0," Es buena maestra, sin duda. Se esmera por tener una relación profunda con sus alumnos y cambiar ideologías. Sin embargo, y dado el ambiente académico sobre el que nos encontramos, no puedo sino notar y objetar que la manera de evaluar fue arbitraria y construida sobre la marcha. Genera no solo incertidumbre sino enfurecimiento, pues no es sino hasta el día de subir calificaciones que se sabe qué me será evaluado.",0.0,"['buen', 'maestro', 'duda', 'esmerar', 'tener', 'relación', 'profundo', 'alumno', 'cambiar', 'ideología', 'embargo', 'dado', 'ambiente', 'académico', 'encontrar', 'no', 'poder', 'sino', 'notar', 'objetar', 'manera', 'evaluar', 'arbitrario', 'construido', 'marcha', 'generar', 'no', 'solo', 'incertidumbre', 'sino', 'enfurecimiento', 'pues', 'no', 'sino', 'día', 'subir', 'calificación', 'saber', 'evaluar']"
656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,95.692,0.0,1,"Una gran guía de aprendizaje, que te enseña a pensar críticamente y desde una perspectiva muy humana. Su clase es muy entretenida y vital para el desarrollo personal y profesional de las personas. ",1.0,"['gran', 'guía', 'aprendizaje', 'enseñar', 'pensar', 'críticamente', 'perspectiva', 'humano', 'clase', 'entretenido', 'vital', 'desarrollo', 'personal', 'profesional', 'persona']"
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.23,0.0,0, Es buena y tiene conocimiento en su materia pero es inevitable que su opinión personal se encuentre en los temas y eso vuelve la clase (a veces) un poco incómoda si no estas de acuerdo con ella.,0.0,"['buen', 'conocimiento', 'materia', 'inevitable', 'opinión', 'personal', 'encontrar', 'tema', 'volver', 'clase', 'a', 'vez', 'incómodo', 'si', 'no', 'acuerdo', 'él']"
658,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,87.5,0.0,2,Por sus habilidades Ok,1.0,"['habilidad', 'ok']"
659,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,91.75,0.0,2,Es muy determinada A veces no es claro lo que se tiene que hacer,1.0,"['determinado', 'vez', 'no', 'claro', 'hacer']"
660,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,96.307,0.0,1,"Te empodera, te hace ver el mundo de manera diferente y volverte consciente de lo que es importante para cada quién ",1.0,"['empoder', 'hacer', 'ver', 'mundo', 'manera', 'diferente', 'volver', 'tú', 'consciente', 'importante', 'cada', 'quién']"
661,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,90.937,0.0,0," Las clases son un monólogo de sus pensamientos, no es muy abierta a diferentes opiniones, no es clara respecto a los trabajos que pide, no responde mails y es muy subjetiva al momento de evaluar. Durante el segundo parcial me dijo que no había recibido mi trabajo, se lo abrí desde mi mail demostrando que sí lo había enviado y ni siquiera lo leyó completo para calificarlo.",0.0,"['clase', 'monólogo', 'pensamiento', 'no', 'abierto', 'diferente', 'opinión', 'no', 'claro', 'respecto', 'trabajo', 'pedir', 'no', 'responder', 'mail', 'subjetivo', 'momento', 'evaluar', 'segundo', 'parcial', 'decir', 'no', 'recibido', 'trabajo', 'abrir', 'mail', 'demostrar', 'enviado', 'siquiera', 'leer', 'completo', 'calificar', 'él']"
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.538,0.0,2,"porque es una clase a,mena porque le falta una visión más amplia del tema y faltan especificaciones",0.0,"['clase', 'ameno', 'falta', 'visión', 'amplio', 'tema', 'faltar', 'especificación']"
663,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,85.352,0.0,2,Me parece que tiene conocimientos grandes Me parece una clase aburrida y no considero que se tenga un adquisición grande de conocimientos,0.0,"['parecer', 'conocimiento', 'grande', 'parecer', 'clase', 'aburrido', 'no', 'considerar', 'adquisición', 'grande', 'conocimiento']"
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.861,0.0,2,"Está comprometida con su trabajo en la academia y con el cambio social. Es buena mentora. No hay un temario específico. Sentí que no había planeación de la clase. Siento que se desaprovechó la clase. Si es una clase basada en un proyecto, sería mejor dividirla a dos veces por semana para tener un mejor avance. El horario (viernes de 7 a 10 om) no ayuda a hacer lluvia de ideas porque todos ya estamos muy cansados. Además se mostraba inflexible para dejarnos comer o tomar algo en la clase y a veces no hubo receso. Habla muy lento y poco fluido y eso hace que la clase sea más lenta y pesada. El proyecto no está fundamentado. No hicimos investigación de campo ni nada.",0.0,"['comprometido', 'trabajo', 'academia', 'cambio', 'social', 'buen', 'mentora', 'no', 'temario', 'específico', 'sentir', 'no', 'planeación', 'clase', 'sentir', 'desaprovechar', 'clase', 'si', 'clase', 'basado', 'proyecto', 'mejor', 'dividir', 'él', 'dos', 'vez', 'semana', 'tener', 'mejor', 'avance', 'horario', 'viernes', '7', '10', 'om', 'no', 'ayudar', 'hacer', 'lluvia', 'idea', 'cansado', 'además', 'mostrar', 'inflexible', 'dejar', 'yo', 'comer', 'tomar', 'clase', 'vez', 'no', 'receso', 'hablar', 'lento', 'fluido', 'hacer', 'clase', 'lento', 'pesado', 'proyecto', 'no', 'fundamentado', 'no', 'hacer', 'investigación', 'campo', 'nada']"
665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,77.114,0.0,1,Es excelente profesora ,0.0,"['excelente', 'profesora']"
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90.194,0.0,2,Sabe mucho Muy estricta,0.0,"['saber', 'estricto']"
667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,84.393,1.0,1,Su enfoque principal es que te vuelvas mejor profesionista y persona y da una clase dinamica llena de mensajes e ideas positivas en pro de nuestros futuros exitos como profesioistas ,1.0,"['enfoque', 'principal', 'volver', 'mejor', 'profesionista', 'persona', 'dar', 'clase', 'dinamico', 'lleno', 'mensaje', 'idea', 'positivo', 'pro', 'futuro', 'exito', 'profesioista']"
668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,87.576,1.0,1,"Su actitud es unica, es un profesor con una chispa impresionante y la manera de dar la clase es muy dinamica. ",1.0,"['actitud', 'unico', 'profesor', 'chispa', 'impresionante', 'manera', 'dar', 'clase', 'dinamico']"
669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,77.571,1.0,1,Es uno de los mejores profes que tengo hasta la fecha ,1.0,"['mejor', 'profe', 'fecha']"
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90.692,1.0,1,Esta guapisimo ,0.0,['guapisimo']
671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,83.416,1.0,1,Es un maestro inspirador ,1.0,"['maestro', 'inspirador']"
672,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,89.982,0.0,2,"A pesar de que no tengo experiencia en animación, me dio mucho apoyo y se preocupa por que te vaya bien. Te motiva y es buena onda. Si es muy exigente, pero eso también es un plus para llevar la materia con ella. Tal vez porque a veces no se explica bien, pero no, es muy buena maestra.",1.0,"['pesar', 'no', 'experiencia', 'animación', 'dar', 'apoyo', 'preocupar', 'ir', 'bien', 'motivar', 'buen', 'onda', 'si', 'exigente', 'plus', 'llevar', 'materia', 'él', 'tal', 'vez', 'vez', 'no', 'explicar', 'bien', 'no', 'buen', 'maestro']"
673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,93.792,0.0,1,"Excelente profesora, con muy buena actitud y dominio de la materia ",1.0,"['excelente', 'profesora', 'buen', 'actitud', 'dominio', 'materia']"
674,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,74.19,0.0,1,"Atiende a todos sus alumnos , comprensiva y sabe el porque de las cosas ",0.0,"['atender', 'alumno', 'comprensivo', 'saber', 'cosa']"
675,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,89.333,0.0,2,Porque el curso lo hace de manera divertida y entretenida Porque es mucho tiempo a dedicar,1.0,"['curso', 'hacer', 'manera', 'divertido', 'entretenido', 'tiempo', 'dedicar']"
676,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,88.833,0.0,2,"Es paciente y tolerante, sin dejar de lado el echo de que debes entregar calidad De vez en cuando se le olvidan las cosas",1.0,"['paciente', 'tolerante', 'dejar', 'lado', 'echar', 'deber', 'entregar', 'calidad', 'vez', 'olvidar', 'cosa']"
677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,92.538,0.0,1,"Dedicada, realista y amable. ",1.0,"['dedicado', 'realista', 'amable']"
678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,80.615,0.0,1,"Sabe mucho de la materia y siempre responde preguntas, la recomendaria para ser maestra en el TEC todo tiempo. ",1.0,"['saber', 'materia', 'siempre', 'responder', 'pregunta', 'recomendar', 'ser', 'maestro', 'tec', 'tiempo']"
679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,81.543,0.0,1,"Es muy interesante la clase, si no fuera por el horario, sería mi clase favorita. ",1.0,"['interesante', 'clase', 'si', 'no', 'horario', 'clase', 'favorita']"
680,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,89.5,0.0,1,Clase divertida donde se aprende mucho viendo cosas muy interesantes. Hace que la historia no sea aburrida ni pesada. ,1.0,"['clase', 'divertido', 'aprender', 'ver', 'cosa', 'interesante', 'hacer', 'historia', 'no', 'aburrido', 'pesado']"
681,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,74.971,0.0,1,"Es súper amable, sabe de lo que habla en todo momento y da muy bien sus clases ",0.0,"['súper', 'amable', 'saber', 'hablar', 'momento', 'dar', 'bien', 'clase']"
682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,93.792,0.0,1,"Excelente profesora, con muy buena actitud y dominio de la materia ",1.0,"['excelente', 'profesora', 'buen', 'actitud', 'dominio', 'materia']"
683,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,74.19,0.0,1,"Atiende a todos sus alumnos , comprensiva y sabe el porque de las cosas ",0.0,"['atender', 'alumno', 'comprensivo', 'saber', 'cosa']"
684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,80.666,1.0,1,El mejor maestro aprendí mucho con el ,1.0,"['mejor', 'maestro', 'aprender']"
685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,91.0,1.0,1,su clase es muy interactiva ,1.0,"['clase', 'interactivo']"
686,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.75,1.0,1,"Aprendizaje didáctico y experto en el tema, sabe mantener al alumno atento ",1.0,"['aprendizaje', 'didáctico', 'experto', 'tema', 'saber', 'mantener', 'alumno', 'atento']"
687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,85.142,1.0,1,"Buen maestro , tiene una clase muy interactiva y didáctica ",0.0,"['buen', 'maestro', 'clase', 'interactivo', 'didáctico']"
688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,85.0,1.0,1,"La clase es muy interactiva, los temas se muestran de manera en la que con actividades que son útiles para nosotros aprendemos los temas indicados. ",1.0,"['clase', 'interactivo', 'tema', 'mostrar', 'manera', 'actividad', 'útil', 'aprender', 'tema', 'indicado']"
689,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,82.833,1.0,1,"extremadamente inspirador, su clase, por más simple que sea el tema, las hace muy interesantes y lleva a situaciones de la vida cotidiana de una manera que te hace olvidar la academia y concentrar en la práctica ",0.0,"['extremadamente', 'inspirador', 'clase', 'simple', 'tema', 'hacer', 'interesante', 'llevar', 'situación', 'vida', 'cotidiano', 'manera', 'hacer', 'olvidar', 'academia', 'concentrar', 'práctica']"
690,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.1,1.0,1,porque te da mas enseñanzas de las que la materia deberia de darte ,1.0,"['dar', 'mas', 'enseñanza', 'materia', 'deber', 'dar', 'tú']"
691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,82.0,1.0,1,Muy comprensivo y explica bien ,1.0,"['comprensivo', 'explicar', 'bien']"
692,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,84.333,1.0,1,"muy buenas actividades de clase con los alumnos, tareas y proyectos divertidos de aprendizaje, y buena interaccion con el profesor ",1.0,"['buen', 'actividad', 'clase', 'alumno', 'tarea', 'proyecto', 'divertido', 'aprendizaje', 'buen', 'interaccion', 'profesor']"
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91.3,1.0,1,"Es experto en su area, y es accesible para cualquier duda que tengamos. ",0.0,"['experto', 'area', 'accesible', 'cualquiera', 'duda', 'tener']"
694,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,93.538,1.0,1,Ofrece nuevas maneras de interacción con el grupo y siempre estamos aprendiendo de distintas maneras ,1.0,"['ofrecer', 'nuevo', 'manera', 'interacción', 'grupo', 'siempre', 'aprender', 'distinto', 'manera']"
695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,93.9,1.0,1,siempre hace cosas diferentes en su clase y eso me gusta porque nunca sabes que es lo que va a pasar ,1.0,"['siempre', 'hacer', 'cosa', 'diferente', 'clase', 'gustar', 'nunca', 'saber', 'ir', 'pasar']"
696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,90.923,1.0,1,"Excelente clase, dinámica y aplica los temas en la vida real, nos hace ver más allá de solo teoria, permite que aprendamos de una manera diferente. ",1.0,"['excelente', 'clase', 'dinámico', 'aplicar', 'tema', 'vida', 'real', 'hacer', 'ver', 'allá', 'solo', 'teoria', 'permitir', 'aprender', 'manera', 'diferente']"
697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,78.666,1.0,1,Tiene un método de aprendizaje basado no en machetearte las cosas sino de que las entiendas ,1.0,"['método', 'aprendizaje', 'basado', 'no', 'machetear', 'tú', 'cosa', 'sino', 'entender']"
698,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,80.181,1.0,1,su dominio en la materia y actividades muy interesantes y con mucha retroalimentacion ,1.0,"['dominio', 'materia', 'actividad', 'interesante', 'mucho', 'retroalimentacion']"
699,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,87.454,1.0,1,Enseña de una forma diferente ,1.0,"['enseñar', 'forma', 'diferente']"
700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,91.181,1.0,1,"Apolo se ha caracterizado por enseñarnos lo que necesitamos saber de forma práctica y dinámica con el fin de que no se nos olvide. Definitivamente es un sabio del tema que sabe como transmitir de manera efectiva ese conocimiento. Un excelente docente que, aunque al principio es un poco confuso, todo lo que me ha enseñado en este semestre ya lo aplico sin saberlo. ¡Gracias, Apolo! You rock!! ",1.0,"['apolo', 'caracterizar', 'enseñar', 'yo', 'necesitar', 'saber', 'forma', 'práctico', 'dinámico', 'fin', 'no', 'olvidar', 'definitivamente', 'sabio', 'tema', 'saber', 'transmitir', 'manera', 'efectivo', 'conocimiento', 'excelente', 'docente', 'que', 'aunque', 'principio', 'confuso', 'enseñar', 'semestre', 'aplicar', 'saber', 'él', '¡', 'gracias', 'apolo', 'you', 'rock']"
701,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,79.09,1.0,2,Buen profe Lo recomiendo,1.0,"['buen', 'profe', 'recomer']"
702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,69.666,1.0,1,"es uno de los mejores profes, siempre logra dejar a los compañeros hacer lo que quieran y cuando me fijo después dejaron todo y están concentrados en su clase, es increíble profe! ",1.0,"['mejor', 'profe', 'siempre', 'lograr', 'dejar', 'compañero', 'hacer', 'querer', 'fijo', 'después', 'dejar', 'concentrado', 'clase', 'increíble', 'profe']"
